Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,ISIN_CLEAN,LISTING_SOURCE
526801,PSL,PSL LTD.,Active,B ,10.0,INE474B01017,Construction &amp; Engineering,Equity,INE474B01017,BSE_ONLY
526803,OBROIMSDM,OBEROI PLASTICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526805,AMICOMP,AMI COMPUTERS (I) LTD.,Delisted,XD,10.0,INE079B01014,IT Software Products,Equity,INE079B01014,BSE_ONLY
526811,SATALMS,SAATAL KATTHA &amp; CHEMICALS LTD.,Suspended,P ,10.0,NA          ,Other Food Products,Equity,NA,BSE_ONLY
526813,RAGHUNAT,RAGHUNATH INTERNATIONAL LTD.,Active,XT,10.0,INE753B01014,Cigarettes-Tobacco Products,Equity,INE753B01014,BSE_ONLY
526815,RJPNTMS-B,RJPNTMS-B,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526819,TRNLMMS,TRANSLAM LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526823,RAJINFRA,Rajeswari Infrastructure Limited,Active,XT,10.0,INE016C01014,Realty,Equity,INE016C01014,BSE_ONLY
526831,NAINAMS,NAINA SEMICONDUCTOR LTD.,Suspended,P ,10.0,NA          ,Electronic Components,Equity,NA,BSE_ONLY
526833,ANNTHMS,ANANTHI CONSTRUCTIONS LTD.,Suspended,P ,10.0,INE151O01014,Realty,Equity,INE151O01014,BSE_ONLY
526835,SILKTEX,SILKTEX LTD.-$,Delisted,XT,10.0,INE056B01012,Textiles,Equity,INE056B01012,BSE_ONLY
526837,ANUSHMS,ANUSHA INTERNATIONAL LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526839,SIPL,SHELTER INFRA PROJECTS LTD.-$,Suspended,XT,10.0,INE413C01013,Construction &amp; Engineering,Equity,INE413C01013,BSE_ONLY
526841,SHAKTIPR,SHAKTI PRESS LTD.,Suspended,Z ,10.0,INE794C01016,Comm.Printing/Stationery,Equity,INE794C01016,BSE_ONLY
526843,ATLANTADEV,Atlanta Devcon Limited,Active,XT,10.0,INE590F01029,Comm.Trading  &amp; Distribution,Equity,INE590F01029,BSE_ONLY
526847,ASHSI,ASHIRWAD STEELS &amp; INDUSTRIES LTD.,Active,XT,10.0,INE338C01012,Iron &amp; Steel/Interm.Products,Equity,INE338C01012,BSE_ONLY
526851,AREXMIS,AREX INDUSTRIES LTD.,Active,XT,10.0,INE480H01011,Textiles,Equity,INE480H01011,BSE_ONLY
526853,BI,BILCARE LTD.-$,Active,XT,10.0,INE986A01012,Healthcare Supplies,Equity,INE986A01012,BSE_ONLY
526855,MADHUFN,MADHUMILAN FINCORP LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526857,MAJESIN,MAJESTIC INDUSTRIES LTD.,Delisted,P ,10.0,NA          ,Iron &amp; Steel/Interm.Products,Equity,NA,BSE_ONLY
526861,RISHILASE,RISHI LASER LTD.,Active,XT,10.0,INE988D01012,Industrial Machinery,Equity,INE988D01012,BSE_ONLY
526863,MBINDUS,M.B INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526869,KUMPFIN,KUMBHAT FINANCIAL SERVICES LTD.,Suspended,XT,10.0,INE795E01019,Finance (including NBFCs),Equity,INE795E01019,BSE_ONLY
526875,MGGLOMF,MGGLOMF,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526879,UTLTD,UT LTD.,Suspended,Z ,10.0,INE487C01017,Industrial Machinery,Equity,INE487C01017,BSE_ONLY
526887,INDOCRED,INDO CREDIT CAPITAL LTD.,Active,XT,10.0,INE147D01015,Finance (including NBFCs),Equity,INE147D01015,BSE_ONLY
526893,SRINIHAT,SRINIVASA HATCHERIES LTD.-$,Delisted,B ,10.0,INE312E01013,Packaged Foods,Equity,INE312E01013,BSE_ONLY
526895,ODISEDM,ODISSI SECURITIES LTD.,Delisted,B ,10.0,INE203C01018,,Equity,INE203C01018,BSE_ONLY
526897,HEXPHAR,HEXONE PHARMACEUTICALS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526901,SONALAD,SONAL ADHESIVES LTD.,Active,XT,10.0,INE344I01017,Commodity Chemicals,Equity,INE344I01017,BSE_ONLY
526903,ROTOFIX,ROTOFLEX INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526905,PADMAIND,Padmanabh Industries Limited,Active,XT,10.0,INE743D01011,Commodity Chemicals,Equity,INE743D01011,BSE_ONLY
526913,YOGIPLY,YOGI POLYESTERS LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
526915,UNQAGRO,UNIQUE AGRO PROCESSORS (INDIA) LTD.,Delisted,P ,10.0,NA          ,Edible Oils,Equity,NA,BSE_ONLY
526919,ALPEXPS,ALP EXPORTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526923,KUMAKAIND,KUMAKA INDUSTIES LTD.,Suspended,P ,10.0,NA          ,Commodity Chemicals,Equity,NA,BSE_ONLY
526933,KONAROR,KONAR ORGANICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526935,MBPARIKH,M.B.PARIKH FINSTOCKS LTD.,Active,XT,10.0,INE377D01018,Other Financial Services,Equity,INE377D01018,BSE_ONLY
526937,MNGLPRODM,MANGAL PROCESSING MILL LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526941,VAICC,VAISHNO CEMENT CO.LTD.,Active,P ,10.0,INE116E01018,Cement &amp; Cement Products,Equity,INE116E01018,BSE_ONLY
526943,SHARAVE,SHREE ARAVELI FINLEASE LTD.,Delisted,Z ,10.0,INE818E01019,,Equity,INE818E01019,BSE_ONLY
526949,GUJOC,GUJARAT OPTICAL COMMUNICATION LTD.,Delisted,Z ,10.0,INE069D01011,,Equity,INE069D01011,BSE_ONLY
526955,ABLBIO,ABL BIOTECHNOLOGIES LTD.,Suspended,Z ,10.0,INE707D01016,Pharmaceuticals,Equity,INE707D01016,BSE_ONLY
526957,UVBOARDS,UV BOARDS LTD.,Suspended,XT,2.0,INE493E01029,Forest Products,Equity,INE493E01029,BSE_ONLY
526959,WOODSVILA,WOODSVILLA LTD.,Active,P ,10.0,INE374J01012,Hotels,Equity,INE374J01012,BSE_ONLY
526961,TRANSFIN,TRANS FINANCIAL RESOURCES LTD.,Active,XT,10.0,INE404B01014,Finance (including NBFCs),Equity,INE404B01014,BSE_ONLY
526963,GLBFN,GLOBAL FINANCE AND SECURITIES LTD.,Delisted,Z ,10.0,INE044C01016,,Equity,INE044C01016,BSE_ONLY
526965,GUJCRAFT,GUJARAT CRAFT INDUSTRIES LTD.,Active,XT,10.0,INE372D01019,Containers &amp; Packaging,Equity,INE372D01019,BSE_ONLY
526967,HEERAISP,HEERA ISPAT LTD.,Active,Z ,10.0,INE025D01013,Iron &amp; Steel/Interm.Products,Equity,INE025D01013,BSE_ONLY
526973,CLASPRS,CLASSIC PRESS (INTERNATIONAL) LTD.,Delisted,P ,10.0,NA          ,Paper &amp; Paper Products,Equity,NA,BSE_ONLY
526975,AWASAYO,AWAS AYOGEN VITTNIGAM LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
526977,CRIMSON,Crimson Metal Engineering Company Ltd,Active,P ,10.0,INE318P01016,Iron &amp; Steel Products,Equity,INE318P01016,BSE_ONLY
526979,SIDIN,SIDH INDUSTRIES LTD.,Delisted,Z ,10.0,INE823C01013,,Equity,INE823C01013,BSE_ONLY
526983,ASHOKRE,ASHOKA REFINERIES LTD.,Active,P ,10.0,INE760M01016,Other Agricultural Products,Equity,INE760M01016,BSE_ONLY
526985,AKSCRE,AKS CREDITS LTD.,Delisted,B ,10.0,INE971C01010,,Equity,INE971C01010,BSE_ONLY
526989,ORIREME,ORIENTAL REMEDIES &amp; HERBALS LTD.,Suspended,P ,10.0,NA          ,Pharmaceuticals,Equity,NA,BSE_ONLY
526991,ATLASCOPCO,ATLAS COPCO (INDIA) LTD.-$,Delisted,A ,10.0,INE445A01019,Industrial Machinery,Equity,INE445A01019,BSE_ONLY
527003,SVOYHERDM,SAVOY HERBALS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
527005,SHREEPAC,SHREE PACETRONIX LTD.,Active,XT,10.0,INE847D01010,Healthcare Supplies,Equity,INE847D01010,BSE_ONLY
527007,ATCOM,ATCOM TECHNOLOGIES LTD.,Suspended,B ,10.0,INE834A01014,Other Elect.Equip./ Prod.,Equity,INE834A01014,BSE_ONLY
530011,MANGCHEFER,MANGALORE CHEMICALS &amp; FERTILIZERS LTD.,Active,B ,10.0,INE558B01017,Fertilizers,Equity,INE558B01017,BSE_ONLY
530021,ASIAREF,ASIA REFINERY LTD.,Delisted,P ,10.0,NA          ,Refineries/ Petro-Products,Equity,NA,BSE_ONLY
530025,SAMYAKINT,SAMYAK INTERNATIONAL LTD.,Active,XT,10.0,INE607G01011,Misc.Commercial Services,Equity,INE607G01011,BSE_ONLY
530027,AADIIND,AADI INDUSTRIES LTD.,Suspended,Z ,10.0,INE563D01013,Fibres &amp; Plastics,Equity,INE563D01013,BSE_ONLY
530029,MHTSULF-B,MEHTA SULFITES (INDIA) LTD.,Delisted,P ,10.0,NA          ,Commodity Chemicals,Equity,NA,BSE_ONLY
530031,ORIQUAL,ORIQUA LTD.,Delisted,P ,10.0,NA          ,Packaged Foods,Equity,NA,BSE_ONLY
530033,MOONB,MOONBEAM INDUSTRIES LTD.,Suspended,Z ,10.0,INE526D01010,Textiles,Equity,INE526D01010,BSE_ONLY
530035,SANTOSHF,SANTOSH FINE-FAB LTD.,Active,XT,10.0,INE612D01018,Textiles,Equity,INE612D01018,BSE_ONLY
530037,SREEJAYA,SREE JAYALAKSHMI AUTOSPIN LTD.,Active,XT,10.0,INE618F01010,Textiles,Equity,INE618F01010,BSE_ONLY
530041,YAMAPLY,YAMA POLYMERS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530045,TITANSEC,TITAN SECURITIES LTD.,Active,XT,10.0,INE090D01017,Finance (including NBFCs),Equity,INE090D01017,BSE_ONLY
530047,RAIREKMOH,RAI SAHEB REKHCHAND MOHOTA SPG.&amp; WVG.MILLS LTD.,Active,B ,10.0,INE313D01013,Textiles,Equity,INE313D01013,BSE_ONLY
530051,MAMTAST,MAMTA STEELS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530055,HRMNYCP,HARMONY CAPITAL SERVICES LTD.,Active,XT,10.0,INE264N01017,Misc.Commercial Services,Equity,INE264N01017,BSE_ONLY
530059,MAHASHR,MAHARAJA SHREE UMAID MILLS LTD.-$,Delisted,B ,10.0,INE087D01013,Textiles,Equity,INE087D01013,BSE_ONLY
530061,ROCKTHR,ROCKLAND THERMIONICS LTD.,Suspended,ZP,10.0,INE777M01010,Other Industrial Goods,Equity,INE777M01010,BSE_ONLY
530064,NAGDRUG,NAGARJUNA DRUGS LTD.,Delisted,XD,10.0,INE254C01011,Pharmaceuticals,Equity,INE254C01011,BSE_ONLY
530065,LORDSHOTL,Lords Ishwar Hotels Limited,Active,XT,10.0,INE689J01013,Hotels,Equity,INE689J01013,BSE_ONLY
530069,PROTODEV,PROTO DEVELOPERS &amp; TECHNOLOGIES LTD.,Suspended,Z ,1.0,INE749D01026,IT Software Products,Equity,INE749D01026,BSE_ONLY
530073,SANGHVIMOV,SANGHVI MOVERS LTD.,Active,B ,2.0,INE989A01024,Transport Related Services,Equity,INE989A01024,BSE_ONLY
530083,MOTMIND,MOTHER MIRA INDUSTRIES LTD.,Delisted,P ,10.0,NA          ,Comm.Trading  &amp; Distribution,Equity,NA,BSE_ONLY
530085,ITALJEW,ITALIAN JEWELLERY MANUFACTURING CO.LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530087,EUROIND,EURO INDUSTRIES (INDIA) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530089,GODRICH,GODRICH FINANCE AND SECURITIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530091,ZYDEN,ZYDEN GENTEC LTD.,Suspended,XT,2.0,INE622B01045,Pharmaceuticals,Equity,INE622B01045,BSE_ONLY
530093,ACEEDU,ACE Edutrend Ltd,Active,XT,10.0,INE715F01014,Education,Equity,INE715F01014,BSE_ONLY
530097,XYLONLQ,XYLON LOQUITUR DISTILLERS &amp; VINTNERS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530099,TRENDES,TRENDEASTWEST LPG BOTTLING LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530101,LADAMFN,LADAM FINANCE LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530105,KRNTCHE,KARNATAKA CHEMICAL INDUSTRIES CORP.LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530113,MAREXDM,MARDIA EXTRUSIONS LTD.,Delisted,B ,10.0,INE276E01010,,Equity,INE276E01010,BSE_ONLY
530115,IBINDDM,IB INDUSTRIES LTD.,Delisted,B ,10.0,INE374D01015,,Equity,INE374D01015,BSE_ONLY
530119,NATRAJPR,NATRAJ PROTEINS LTD.,Active,XT,10.0,INE444D01016,Edible Oils,Equity,INE444D01016,BSE_ONLY
530123,SUSHANTDM,SUSHANT CAPITAL LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530143,PENNA,PENNAR AQUA EXPORTS LTD.,Delisted,Z ,10.0,INE810B01012,,Equity,INE810B01012,BSE_ONLY
530147,KAPRIPH,KAPRINAS PHARMACEUTICALS &amp; CHEMICALS LTD.,Delisted,P ,10.0,NA          ,Pharmaceuticals,Equity,NA,BSE_ONLY
530153,JOLLYRID,JOLLY RIDES LTD.,Delisted,XD,10.0,INE996B01019,Other Leisure Facilities,Equity,INE996B01019,BSE_ONLY
530155,TONIRPHQ,TONIRA PHARMA LTD.,Delisted,B ,10.0,INE844F01012,Pharmaceuticals,Equity,INE844F01012,BSE_ONLY
530159,GLDCRSC,GOLDCREST SECURITIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530161,GARODCH,GARODIA CHEMICALS LTD.,Active,P ,10.0,INE236P01010,Comm.Trading  &amp; Distribution,Equity,INE236P01010,BSE_ONLY
530163,KERALAYUR,KERALA AYURVEDA LTD.,Active,XT,10.0,INE817B01025,Pharmaceuticals,Equity,INE817B01025,BSE_ONLY
530165,KANCHAN,KANCHAN INTERNATIONAL LTD.,Delisted,XT,10.0,INE924C01019,Houseware,Equity,INE924C01019,BSE_ONLY
530167,MONGIPA,MOONGIPA CAPITAL FINANCE LTD.,Active,XT,10.0,INE153K01018,Finance (including NBFCs),Equity,INE153K01018,BSE_ONLY
530169,MOHITPPR,MOHIT PAPER MILLS LTD.,Active,XT,10.0,INE388C01017,Paper &amp; Paper Products,Equity,INE388C01017,BSE_ONLY
530173,OSCARGLO,OSCAR GLOBAL LTD.,Active,XT,10.0,INE473F01010,Other Apparels &amp; Accessories,Equity,INE473F01010,BSE_ONLY
530179,RSCINT,RSC INTERNATIONAL LTD.,Active,XT,10.0,INE015F01019,Textiles,Equity,INE015F01019,BSE_ONLY
530181,SARTHAK,SARTHAK SECURITIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530183,SCOTTEX,SCOTTEX INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530189,PALAYPU,PALAYPU FINANCIAL &amp; INVESTMENT SERVICES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530191,CHROMATIC,CHROMATIC INDIA LTD.,Active,B ,10.0,INE662C01015,Specialty Chemicals,Equity,INE662C01015,BSE_ONLY
530193,INTERDIA,INTERNATIONAL DIAMOND SERVICES LTD.,Delisted,XD,10.0,INE248F01016,Other Apparels &amp; Accessories,Equity,INE248F01016,BSE_ONLY
530195,GAZIFIN,GAZI FINANCIAL SERVICES &amp; INVESTMENTS LTD.,Suspended,P ,10.0,INE111L01014,Misc.Commercial Services,Equity,INE111L01014,BSE_ONLY
530197,BAGADIA,BAGADIA COLOURCHEM LTD.,Suspended,XT,10.0,INE365H01014,Specialty Chemicals,Equity,INE365H01014,BSE_ONLY
530199,THEMISMED,THEMIS MEDICARE LTD.,Active,B ,10.0,INE083B01016,Pharmaceuticals,Equity,INE083B01016,BSE_ONLY
530203,SANGHAS,SANGHVI ASBESTOS CEMENTS LTD.,Delisted,P ,10.0,NA          ,Cement &amp; Cement Products,Equity,NA,BSE_ONLY
530205,BLJIGAL,BALAJI GALVANISING INDUSTRIES LTD.,Suspended,P ,10.0,INE892G01019,Iron &amp; Steel Products,Equity,INE892G01019,BSE_ONLY
530207,BRAWN,BRAWN BIOTECH LTD.,Active,XT,10.0,INE899B01015,Pharmaceuticals,Equity,INE899B01015,BSE_ONLY
530211,AECENTP,AEC ENTERPRISES LTD.,Delisted,P ,10.0,NA          ,Comm.Trading  &amp; Distribution,Equity,NA,BSE_ONLY
530213,FORINTL,FORTUNE INTERNATIONAL LTD.,Active,XT,10.0,INE501D01013,Comm.Trading  &amp; Distribution,Equity,INE501D01013,BSE_ONLY
530219,NUTRICIRCLE,Nutricircle Ltd,Active,XT,10.0,INE536C01029,Other Apparels &amp; Accessories,Equity,INE536C01029,BSE_ONLY
530221,SARITASO,SARITA SOFTWARE &amp; INDUSTRIES LTD.,Delisted,XD,10.0,INE941B01015,Textiles,Equity,INE941B01015,BSE_ONLY
530223,SPANDYE,SPAN DYESTUFF INDUSTRIES LTD.,Delisted,P ,10.0,NA          ,Specialty Chemicals,Equity,NA,BSE_ONLY
530225,RAJMINC,RAJENDRA MINING SPARES CO.LTD.,Delisted,P ,10.0,NA          ,Comm.Trading  &amp; Distribution,Equity,NA,BSE_ONLY
530229,SHARODW,SHAKTI RODS &amp; WIRES LTD.,Delisted,P ,10.0,NA          ,Copper,Equity,NA,BSE_ONLY
530231,SUBSM,SUBHASH SILK MILLS LTD.,Active,XT,10.0,INE690D01014,Textiles,Equity,INE690D01014,BSE_ONLY
530237,GANDHHO,GANDHINAGAR HOTELS LTD.,Suspended,Z ,10.0,INE853H01019,Hotels,Equity,INE853H01019,BSE_ONLY
530241,MINHASS,MINHAS STEELS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530243,MANGASOF,MANGALYA SOFT-TECH LTD.,Active,XT,10.0,INE820B01011,IT Software Products,Equity,INE820B01011,BSE_ONLY
530251,RISAINTL,RISA INTERNATIONAL LTD.,Active,XT,2.0,INE001O01029,Comm.Trading  &amp; Distribution,Equity,INE001O01029,BSE_ONLY
530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING CO.LTD.,Active,XT,10.0,INE497E01012,Iron &amp; Steel Products,Equity,INE497E01012,BSE_ONLY
530257,MIDAS,MIDAS PHARMASEC LTD.,Delisted,B ,10.0,INE113D01025,Comm.Trading  &amp; Distribution,Equity,INE113D01025,BSE_ONLY
530261,ARCUTTIP,ARCUTTIPORE TEA CO.LTD.,Active,XT,10.0,INE674C01010,Tea &amp; Coffee,Equity,INE674C01010,BSE_ONLY
530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD.,Active,XT,10.0,INE062C01034,Finance (including NBFCs),Equity,INE062C01034,BSE_ONLY
530265,SAINIK,SAINIK FINANCE &amp; INDUSTRIES LTD.,Active,XT,10.0,INE584B01013,Cement &amp; Cement Products,Equity,INE584B01013,BSE_ONLY
530267,SABOOBR,SABOO BROTHERS LTD.,Active,XT,10.0,INE021N01011,Industrial Machinery,Equity,INE021N01011,BSE_ONLY
530269,SCILVENTU,SCIL VENTURES LTD.,Delisted,B ,10.0,INE613D01016,Finance (including NBFCs),Equity,INE613D01016,BSE_ONLY
530273,LIBERTYP,LIBERTY PHOSPHATE LTD.,Delisted,B ,10.0,INE639D01011,Fertilizers,Equity,INE639D01011,BSE_ONLY
530275,BASECEM,BASERA CEMENT LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530277,KARAFIN,KARAN FINANCE LTD.,Delisted,P ,10.0,NA          ,Finance (including NBFCs),Equity,NA,BSE_ONLY
530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA) LTD.,Active,XT,10.0,INE373C01019,Containers &amp; Packaging,Equity,INE373C01019,BSE_ONLY
530283,ZUARIFOR,ZUARI FOREX LTD.,Delisted,T ,10.0,INE579H01010,Misc.Commercial Services,Equity,INE579H01010,BSE_ONLY
530285,VOLVOST,VOLVO STEELS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530287,TRIGZIN,TRIGON ZINCO LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530291,RAJAGRO,RAJ AGRO MILLS LTD.,Active,XT,10.0,INE791C01012,Edible Oils,Equity,INE791C01012,BSE_ONLY
530293,WILFI,WILWAYFORT INDIA LTD.,Delisted,P ,10.0,INE189E01015,Commodity Chemicals,Equity,INE189E01015,BSE_ONLY
530295,SHRAJOI,SHRI RAJIVLOCHAN OIL EXTRACTION LTD.,Suspended,P ,10.0,INE418K01015,Other Agricultural Products,Equity,INE418K01015,BSE_ONLY
530297,IDEA,IDEA SPACE SOLUTIONS LTD.,Delisted,B ,10.0,INE311B01011,,Equity,INE311B01011,BSE_ONLY
530303,NWERAAL,NEW ERA ALKOLIDES &amp; EXPORT LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530311,DELTAPO,DELTA POLYSTERS LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
530313,LAURLOR,LAUREL ORGANICS LTD.,Suspended,P ,10.0,INE285U01017,Pharmaceuticals,Equity,INE285U01017,BSE_ONLY
530319,VRGOLAI,VERGOLA INDIA LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530321,UNIMININ,UNIMIN INDIA LTD.,Suspended,Z ,10.0,INE672C01014,Textiles,Equity,INE672C01014,BSE_ONLY
530323,ERAINFRA,ERA INFRA ENGINEERING LTD.-$,Suspended,Z ,2.0,INE039E01020,Construction &amp; Engineering,Equity,INE039E01020,BSE_ONLY
530325,KUMARCO,KUMAR'S COTEX LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
530327,KMCAPIT,KM CAPITAL LTD.,Suspended,P ,10.0,INE339T01014,Misc.Commercial Services,Equity,INE339T01014,BSE_ONLY
530329,MUKUIND,MUKUNDA INDUSTRIAL FINANCE LTD.,Delisted,XD,10.0,INE618B01019,Finance (including NBFCs),Equity,INE618B01019,BSE_ONLY
530333,EMGEECA,EMGEE CABLES &amp; COMMUNICATIONS LTD.,Active,P ,10.0,INE128F01010,Other Elect.Equip./ Prod.,Equity,INE128F01010,BSE_ONLY
530335,JCLLITD,JCL LTD.,Suspended,P ,10.0,NA          ,Paper &amp; Paper Products,Equity,NA,BSE_ONLY
530337,EXELON,EXELON INFRASTRUCTURE LTD.,Suspended,Z ,5.0,INE500I01022,Edible Oils,Equity,INE500I01022,BSE_ONLY
530347,MAGNUML,MAGNUM LTD.,Active,XT,10.0,INE591B01018,IT Software Products,Equity,INE591B01018,BSE_ONLY
530349,STONOMA,STONO MACHINES &amp; CASTINGS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530353,JOYHRDM,JOYMAT HOTEL RESORTS LTD.,Delisted,B ,10.0,INE409D01019,,Equity,INE409D01019,BSE_ONLY
530361,SEAGOLD,SEA GOLD AQUA FARMS LTD.,Active,P ,10.0,INE428P01013,Packaged Foods,Equity,INE428P01013,BSE_ONLY
530371,SKRCHEM,SKR CHEMICALS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530373,TRACKPA,TRACKPARTS OF INDIA LTD.,Delisted,P ,10.0,NA          ,Commercial Vehicles,Equity,NA,BSE_ONLY
530375,NAKSHTRINF,NAKSHATRA INFRASTRUCTURE LTD.,Suspended,XT,10.0,INE226B01011,Realty,Equity,INE226B01011,BSE_ONLY
530379,JAYFLAS,JAY FLASH CERAMICS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530381,PETRONENGG,PETRON ENGINEERING CONSTRUCTION LTD.,Active,B ,10.0,INE742A01019,Construction &amp; Engineering,Equity,INE742A01019,BSE_ONLY
530385,SOUTHPO,SOUTH POLE SECURITIES LTD.,Delisted,P ,10.0,NA          ,Finance (including NBFCs),Equity,NA,BSE_ONLY
530387,EUROSOFTAL,EUROPEAN SOFTWARE ALLIANCES LTD.,Delisted,B ,10.0,INE511A01018,IT Software Products,Equity,INE511A01018,BSE_ONLY
530391,DOTCOM,DOT COM GLOBAL LTD.,Suspended,Z ,10.0,INE440B01018,Other Apparels &amp; Accessories,Equity,INE440B01018,BSE_ONLY
530397,HIMADRI,HIMADRI CREDIT &amp; FINANCE LTD.,Delisted,B ,10.0,INE018C01010,,Equity,INE018C01010,BSE_ONLY
530399,KAMAKSH,KAMAKSHI HOUSING FINANCE LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530401,VINYOFL,VINYOFLEX LTD.,Active,XT,10.0,INE526H01011,Commodity Chemicals,Equity,INE526H01011,BSE_ONLY
530403,VALLABH,VALLABH POLY-PLAST INTERNATIONAL LTD.,Active,XT,10.0,INE862K01014,Containers &amp; Packaging,Equity,INE862K01014,BSE_ONLY
530405,JINDCAP,JINDAL CAPITAL LTD.,Active,XT,10.0,INE356F01017,Other Financial Services,Equity,INE356F01017,BSE_ONLY
530407,EPIC,EPIC ENERGY LTD.-$,Active,XT,10.0,INE932F01015,Finance (including NBFCs),Equity,INE932F01015,BSE_ONLY
530409,EUPHARMLAB,EUPHARMA LABORATORIES LTD.,Delisted,Z ,10.0,INE909A01014,Pharmaceuticals,Equity,INE909A01014,BSE_ONLY
530411,MAGIN,MAGAN INDUSTRIES LTD.,Delisted,Z ,2.0,INE402B01026,Textiles,Equity,INE402B01026,BSE_ONLY
530413,ASIANVE,ASIAN VEGPRO INDUSTRIES LTD.,Suspended,P ,10.0,NA          ,Other Agricultural Products,Equity,NA,BSE_ONLY
530415,BAYERCROP,BAYER CROPSCIENCE LTD.,Delisted,B ,10.0,INE556A01013,,Equity,INE556A01013,BSE_ONLY
530417,CHIPLUN,CHIPLUN FINE CHEMICALS LTD.,Suspended,Z ,10.0,INE393G01018,Pharmaceuticals,Equity,INE393G01018,BSE_ONLY
530423,CRBSHAR,CRB SHARE CUSTODIAN SERVICES LTD.,Suspended,P ,10.0,NA          ,Other Financial Services,Equity,NA,BSE_ONLY
530425,SUNDYEX,SUNDAY EXPORTS LTD.,Suspended,Z ,10.0,INE427H01012,Textiles,Equity,INE427H01012,BSE_ONLY
530429,ASHISHPO,ASHISH POLYPLAST LTD.,Active,XT,10.0,INE831C01016,Plastic Products,Equity,INE831C01016,BSE_ONLY
530435,NOESISIND,Noesis Industries Limited,Suspended,T ,10.0,INE141B01020,Comm.Trading  &amp; Distribution,Equity,INE141B01020,BSE_ONLY
530437,MAYALLO,MAYURA ALLOY INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
530439,SIDDHA,SIDDHA VENTURES LTD.,Active,XT,10.0,INE140C01012,Finance (including NBFCs),Equity,INE140C01012,BSE_ONLY
530441,MAHAN,MAHANIVESH (INDIA) LTD.,Active,XT,10.0,INE641D01017,Misc.Commercial Services,Equity,INE641D01017,BSE_ONLY
